ISIN;Date;PricePerShare
ISIN118;2017-03-30;194.17
ISIN118;2017-03-31;195.15
ISIN118;2017-04-03;195.36
ISIN118;2017-04-04;196.27
ISIN118;2017-04-05;195.85
ISIN118;2017-04-06;195.99
ISIN118;2017-04-07;195.65
ISIN118;2017-04-10;195.76
ISIN118;2017-04-11;192.99
ISIN118;2017-04-12;186.31
ISIN118;2017-04-13;183.73
ISIN118;2017-04-17;185.54
ISIN118;2017-04-18;183.61
ISIN118;2017-04-19;183.56
ISIN118;2017-04-20;186.48
ISIN118;2017-04-21;185.28
ISIN118;2017-04-24;188.56
ISIN118;2017-04-25;188.97
ISIN118;2017-04-26;189.58
ISIN118;2017-04-27;191.71
ISIN118;2017-04-28;189.7
ISIN118;2017-05-01;188.23
ISIN118;2017-05-02;189.03
ISIN118;2017-05-03;189.92
ISIN118;2017-05-04;191.19
ISIN118;2017-05-05;192.42
ISIN118;2017-05-08;191.11
ISIN118;2017-05-09;190.79
ISIN118;2017-05-10;189.75
ISIN118;2017-05-11;190.84
ISIN118;2017-05-12;191.66
ISIN118;2017-05-15;194.76
ISIN118;2017-05-16;194.14
ISIN118;2017-05-17;187.49
ISIN118;2017-05-18;188.73
ISIN118;2017-05-19;189.37
ISIN118;2017-05-22;191.65
ISIN118;2017-05-23;193.06
ISIN118;2017-05-24;193.27
ISIN118;2017-05-25;194.81
ISIN118;2017-05-26;194.26
ISIN118;2017-05-30;193.88
ISIN118;2017-05-31;193.84
ISIN118;2017-06-01;198.36
ISIN118;2017-06-02;203.11
ISIN118;2017-06-05;202.25
ISIN118;2017-06-06;203.17
ISIN118;2017-06-07;206.15
ISIN118;2017-06-08;205.84
ISIN118;2017-06-09;206.4
ISIN118;2017-06-12;209.12
ISIN118;2017-06-13;209.42
ISIN118;2017-06-14;208.9
ISIN118;2017-06-15;210.45
ISIN118;2017-06-16;210.5
ISIN118;2017-06-19;210.95
ISIN118;2017-06-20;208.95
ISIN118;2017-06-21;212.3
ISIN118;2017-06-22;211.63
ISIN118;2017-06-23;215.35
ISIN118;2017-06-26;215.36
ISIN118;2017-06-27;214.33
ISIN118;2017-06-28;217.15
ISIN118;2017-06-29;215.23
ISIN118;2017-06-30;217.33
ISIN118;2017-07-03;217.38
ISIN118;2017-07-05;218.31
ISIN118;2017-07-06;215.03
ISIN118;2017-07-07;218.51
ISIN118;2017-07-10;218.87
ISIN118;2017-07-11;217.54
ISIN118;2017-07-12;218.32
ISIN118;2017-07-13;217.97
ISIN118;2017-07-14;219.06
ISIN118;2017-07-17;215.48
ISIN118;2017-07-18;211.04
ISIN118;2017-07-19;212.88
ISIN118;2017-07-20;211.88
ISIN118;2017-07-21;212.51
ISIN118;2017-07-24;212.68
ISIN118;2017-07-25;214.37
ISIN118;2017-07-26;213.63
ISIN118;2017-07-27;207.54
ISIN118;2017-07-28;208.04
ISIN118;2017-07-31;208.03
ISIN118;2017-08-01;206.71
ISIN118;2017-08-02;209.5
ISIN118;2017-08-03;209.36
ISIN118;2017-08-04;209.32
ISIN118;2017-08-07;208.37
ISIN118;2017-08-08;207.0
ISIN118;2017-08-09;206.18
ISIN118;2017-08-10;203.55
ISIN118;2017-08-11;204.87
ISIN118;2017-08-14;207.86
ISIN118;2017-08-15;209.07
ISIN118;2017-08-16;209.63
ISIN118;2017-08-17;205.37
ISIN118;2017-08-18;206.0
ISIN118;2017-08-21;206.33
ISIN118;2017-08-22;209.28
ISIN118;2017-08-23;207.07
ISIN118;2017-08-24;206.67
ISIN118;2017-08-25;207.76
ISIN118;2017-08-28;208.84
ISIN118;2017-08-29;211.3
ISIN118;2017-08-30;213.78
ISIN118;2017-08-31;214.38
ISIN118;2017-09-01;215.05
ISIN118;2017-09-05;213.26
ISIN118;2017-09-06;211.91
ISIN118;2017-09-07;213.66
ISIN118;2017-09-08;210.48
ISIN118;2017-09-11;212.4
ISIN118;2017-09-12;215.54
ISIN118;2017-09-13;215.0
ISIN118;2017-09-14;214.52
ISIN118;2017-09-15;214.83
ISIN118;2017-09-18;215.08
ISIN118;2017-09-19;216.0
ISIN118;2017-09-20;220.5
ISIN118;2017-09-21;218.83
ISIN118;2017-09-22;220.0
ISIN118;2017-09-25;219.2
ISIN118;2017-09-26;219.81
ISIN118;2017-09-27;220.0
ISIN118;2017-09-28;224.26
ISIN118;2017-09-29;225.58
ISIN118;2017-10-02;226.33
ISIN118;2017-10-03;223.0
ISIN118;2017-10-04;221.32
ISIN118;2017-10-05;221.61
ISIN118;2017-10-06;220.8
ISIN118;2017-10-09;220.64
ISIN118;2017-10-10;220.78
ISIN118;2017-10-11;222.68
ISIN118;2017-10-12;225.06
ISIN118;2017-10-13;222.22
ISIN118;2017-10-16;221.35
ISIN118;2017-10-17;220.1
ISIN118;2017-10-18;222.3
ISIN118;2017-10-19;223.97
ISIN118;2017-10-20;225.07
ISIN118;2017-10-23;225.34
ISIN118;2017-10-24;225.84
ISIN118;2017-10-25;225.5
ISIN118;2017-10-26;229.04
ISIN118;2017-10-27;230.47
ISIN118;2017-10-30;227.72
ISIN118;2017-10-31;225.81
ISIN118;2017-11-01;225.46
ISIN118;2017-11-02;225.3
ISIN118;2017-11-03;224.24
ISIN118;2017-11-06;220.95
ISIN118;2017-11-07;221.16
ISIN118;2017-11-08;220.5
ISIN118;2017-11-09;217.44
ISIN118;2017-11-10;218.15
ISIN118;2017-11-13;221.43
ISIN118;2017-11-14;219.94
ISIN118;2017-11-15;214.45
ISIN118;2017-11-16;217.91
ISIN118;2017-11-17;216.0
ISIN118;2017-11-20;217.25
ISIN118;2017-11-21;217.32
ISIN118;2017-11-22;217.83
ISIN118;2017-11-24;217.0
ISIN118;2017-11-27;217.87
ISIN118;2017-11-28;218.51
ISIN118;2017-11-29;225.93
ISIN118;2017-11-30;231.46
ISIN118;2017-12-01;230.84
ISIN118;2017-12-04;239.05
ISIN118;2017-12-05;235.4
ISIN118;2017-12-06;236.39
ISIN118;2017-12-07;239.3
ISIN118;2017-12-08;240.73
ISIN118;2017-12-11;238.61
ISIN118;2017-12-12;239.5
ISIN118;2017-12-13;242.02
ISIN118;2017-12-14;238.5
ISIN118;2017-12-15;240.05
ISIN118;2017-12-18;241.91
ISIN118;2017-12-19;242.54
ISIN118;2017-12-20;251.07
ISIN118;2017-12-21;250.17
ISIN118;2017-12-22;250.02
ISIN118;2017-12-26;249.64
ISIN118;2017-12-27;250.03
ISIN118;2017-12-28;248.32
ISIN118;2017-12-29;249.54
ISIN118;2018-01-02;257.6
ISIN118;2018-01-03;260.82
ISIN118;2018-01-04;264.88
ISIN118;2018-01-05;265.92
ISIN118;2018-01-08;268.66
ISIN118;2018-01-09;267.75
ISIN118;2018-01-10;268.01
ISIN118;2018-01-11;271.19
ISIN118;2018-01-12;271.85
ISIN118;2018-01-16;269.58
ISIN118;2018-01-17;271.49
ISIN118;2018-01-18;272.18
ISIN118;2018-01-19;274.32
ISIN118;2018-01-22;273.89
ISIN118;2018-01-23;272.02
ISIN118;2018-01-24;270.41
ISIN118;2018-01-25;268.04
ISIN118;2018-01-26;268.85
ISIN118;2018-01-29;267.69
ISIN118;2018-01-30;261.46
ISIN118;2018-01-31;262.48
ISIN118;2018-02-01;261.83
ISIN118;2018-02-02;255.87
ISIN118;2018-02-05;248.5
ISIN118;2018-02-06;250.18
ISIN118;2018-02-07;251.15
ISIN118;2018-02-08;239.27
ISIN118;2018-02-09;235.32
ISIN118;2018-02-12;239.93
ISIN118;2018-02-13;240.32
ISIN118;2018-02-14;240.82
ISIN118;2018-02-15;245.03
ISIN118;2018-02-16;244.19
ISIN118;2018-02-20;240.98
ISIN118;2018-02-21;243.3
ISIN118;2018-02-22;245.43
ISIN118;2018-02-23;252.22
ISIN118;2018-02-26;254.51
ISIN118;2018-02-27;248.74
ISIN118;2018-02-28;246.41
ISIN118;2018-03-01;243.7
ISIN118;2018-03-02;241.31
ISIN118;2018-03-05;241.94
ISIN118;2018-03-06;243.04
ISIN118;2018-03-07;241.68
ISIN118;2018-03-08;240.47
ISIN118;2018-03-09;247.12
ISIN118;2018-03-12;246.54
ISIN118;2018-03-13;250.77
ISIN118;2018-03-14;246.91
ISIN118;2018-03-15;247.4
ISIN118;2018-03-16;252.03
ISIN118;2018-03-19;249.61
ISIN118;2018-03-20;251.99
ISIN118;2018-03-21;249.02
ISIN118;2018-03-22;236.27
ISIN118;2018-03-23;229.48
ISIN118;2018-03-26;239.85
ISIN118;2018-03-27;234.64
ISIN118;2018-03-28;234.8
ISIN118;2018-03-29;240.11
ISIN118;2018-04-02;238.5
ISIN118;2018-04-03;241.04
ISIN118;2018-04-04;238.76
ISIN118;2018-04-05;241.07
ISIN118;2018-04-06;234.29
ISIN118;2018-04-09;234.32
ISIN118;2018-04-10;238.0
ISIN118;2018-04-11;238.0
ISIN118;2018-04-12;241.91
ISIN118;2018-04-13;244.49
ISIN118;2018-04-16;250.03
ISIN118;2018-04-17;252.0
ISIN118;2018-04-18;255.53
ISIN118;2018-04-19;251.59
ISIN118;2018-04-20;247.12
ISIN118;2018-04-23;248.82
ISIN118;2018-04-24;245.56
ISIN118;2018-04-25;246.9
ISIN118;2018-04-26;246.93
ISIN118;2018-04-27;250.33
ISIN118;2018-04-30;247.2
ISIN118;2018-05-01;244.66
ISIN118;2018-05-02;240.6
ISIN118;2018-05-03;242.15
ISIN118;2018-05-04;244.94
ISIN118;2018-05-07;243.12
ISIN118;2018-05-08;241.95
ISIN118;2018-05-09;244.17
ISIN118;2018-05-10;247.7
ISIN118;2018-05-11;250.9
ISIN118;2018-05-14;251.35
ISIN118;2018-05-15;247.34
ISIN118;2018-05-16;247.12
ISIN118;2018-05-17;248.46
ISIN118;2018-05-18;249.45
ISIN118;2018-05-21;254.66
ISIN118;2018-05-22;252.59
ISIN118;2018-05-23;250.47
ISIN118;2018-05-24;251.74
ISIN118;2018-05-25;251.5
ISIN118;2018-05-29;247.61
ISIN118;2018-05-30;253.08
ISIN118;2018-05-31;249.12
ISIN118;2018-06-01;253.6
ISIN118;2018-06-04;251.88
ISIN118;2018-06-05;252.0
ISIN118;2018-06-06;256.55
ISIN118;2018-06-07;257.25
ISIN118;2018-06-08;260.15
ISIN118;2018-06-11;261.97
ISIN118;2018-06-12;265.53
ISIN118;2018-06-13;262.92
ISIN118;2018-06-14;263.48
ISIN118;2018-06-15;264.56
ISIN118;2018-06-18;263.67
ISIN118;2018-06-19;258.39
ISIN118;2018-06-20;251.43
ISIN118;2018-06-21;246.72
ISIN118;2018-06-22;241.77
ISIN118;2018-06-25;234.53
ISIN118;2018-06-26;236.85
ISIN118;2018-06-27;229.75
ISIN118;2018-06-28;226.67
ISIN118;2018-06-29;227.06
ISIN118;2018-07-02;229.39
ISIN118;2018-07-03;227.61
ISIN118;2018-07-05;228.58
ISIN118;2018-07-06;228.27
ISIN118;2018-07-09;234.94
ISIN118;2018-07-10;235.66
ISIN118;2018-07-11;230.22
ISIN118;2018-07-12;232.69
ISIN118;2018-07-13;233.75
ISIN118;2018-07-16;230.18
ISIN118;2018-07-17;231.15
ISIN118;2018-07-18;236.19
ISIN118;2018-07-19;236.55
ISIN118;2018-07-20;234.93
ISIN118;2018-07-23;236.4
ISIN118;2018-07-24;236.83
ISIN118;2018-07-25;240.24
ISIN118;2018-07-26;241.24
ISIN118;2018-07-27;240.84
ISIN118;2018-07-30;240.44
ISIN118;2018-07-31;245.87
ISIN118;2018-08-01;241.1
ISIN118;2018-08-02;241.12
ISIN118;2018-08-03;243.32
ISIN118;2018-08-06;245.13
ISIN118;2018-08-07;247.85
ISIN118;2018-08-08;245.49
ISIN118;2018-08-09;244.8
ISIN118;2018-08-10;241.76
ISIN118;2018-08-13;240.99
ISIN118;2018-08-14;243.7
ISIN118;2018-08-15;243.48
ISIN118;2018-08-16;246.25
ISIN118;2018-08-17;246.94
ISIN118;2018-08-20;248.79
ISIN118;2018-08-21;251.11
ISIN118;2018-08-22;246.94
ISIN118;2018-08-23;244.47
ISIN118;2018-08-24;245.02
ISIN118;2018-08-27;248.9
ISIN118;2018-08-28;247.63
ISIN118;2018-08-29;247.6
ISIN118;2018-08-30;246.74
ISIN118;2018-08-31;243.95
ISIN118;2018-09-04;241.29
ISIN118;2018-09-05;244.76
ISIN118;2018-09-06;246.19
ISIN118;2018-09-07;245.97
ISIN118;2018-09-10;249.45
ISIN118;2018-09-11;249.36
ISIN118;2018-09-12;252.98
ISIN118;2018-09-13;253.17
ISIN118;2018-09-14;255.44
ISIN118;2018-09-17;255.73
ISIN118;2018-09-18;241.58
ISIN118;2018-09-19;242.88
ISIN118;2018-09-20;246.81
ISIN118;2018-09-21;247.32
ISIN118;2018-09-24;243.84
ISIN118;2018-09-25;239.2
ISIN118;2018-09-26;241.11
ISIN118;2018-09-27;240.7
ISIN118;2018-09-28;240.79
ISIN118;2018-10-01;239.93
ISIN118;2018-10-02;239.0
ISIN118;2018-10-03;240.94
ISIN118;2018-10-04;239.07
ISIN118;2018-10-05;236.06
ISIN118;2018-10-08;234.99
ISIN118;2018-10-09;229.75
ISIN118;2018-10-10;221.46
ISIN118;2018-10-11;217.42
ISIN118;2018-10-12;221.0
ISIN118;2018-10-15;221.02
ISIN118;2018-10-16;226.18
ISIN118;2018-10-17;223.46
ISIN118;2018-10-18;217.29
ISIN118;2018-10-19;219.8
ISIN118;2018-10-22;218.4
ISIN118;2018-10-23;218.38
ISIN118;2018-10-24;209.2
ISIN118;2018-10-25;213.78
ISIN118;2018-10-26;210.53
ISIN118;2018-10-29;211.04
ISIN118;2018-10-30;216.53
ISIN118;2018-10-31;220.34
ISIN118;2018-11-01;224.04
ISIN118;2018-11-02;221.66
ISIN118;2018-11-05;222.61
ISIN118;2018-11-06;226.77
ISIN118;2018-11-07;231.28
ISIN118;2018-11-08;229.4
ISIN118;2018-11-09;224.4
ISIN118;2018-11-12;219.63
ISIN118;2018-11-13;222.51
ISIN118;2018-11-14;225.16
ISIN118;2018-11-15;227.81
ISIN118;2018-11-16;226.69
ISIN118;2018-11-19;226.3
ISIN118;2018-11-20;221.34
ISIN118;2018-11-21;222.55
ISIN118;2018-11-23;223.4
ISIN118;2018-11-26;225.04
ISIN118;2018-11-27;225.23
ISIN118;2018-11-28;231.85
ISIN118;2018-11-29;227.5
ISIN118;2018-11-30;229.0
ISIN118;2018-12-03;230.04
ISIN118;2018-12-04;215.52
ISIN118;2018-12-06;215.06
ISIN118;2018-12-07;201.39
ISIN118;2018-12-10;192.93
ISIN118;2018-12-11;189.65
ISIN118;2018-12-12;188.27
ISIN118;2018-12-13;187.18
ISIN118;2018-12-14;184.11
ISIN118;2018-12-17;182.19
ISIN118;2018-12-18;185.01
ISIN118;2018-12-19;162.51
ISIN118;2018-12-20;159.72
ISIN118;2018-12-21;158.0
ISIN118;2018-12-24;152.7
ISIN118;2018-12-26;160.15
ISIN118;2018-12-27;161.02
ISIN118;2018-12-28;158.98
ISIN118;2018-12-31;161.33
ISIN118;2019-01-02;163.19
ISIN118;2019-01-03;157.19
ISIN118;2019-01-04;164.43
ISIN118;2019-01-07;166.73
ISIN118;2019-01-08;167.02
ISIN118;2019-01-09;170.59
ISIN118;2019-01-10;170.12
ISIN118;2019-01-11;170.99
ISIN118;2019-01-14;171.55
ISIN118;2019-01-15;170.63
ISIN118;2019-01-16;171.36
ISIN118;2019-01-17;173.27
ISIN118;2019-01-18;176.91
ISIN118;2019-01-22;175.9
ISIN118;2019-01-23;173.68
ISIN118;2019-01-24;174.1
ISIN118;2019-01-25;175.36
ISIN118;2019-01-28;173.96
ISIN118;2019-01-29;173.58
ISIN118;2019-01-30;177.47
ISIN118;2019-01-31;177.57
ISIN118;2019-02-01;179.31
ISIN118;2019-02-04;182.73
ISIN118;2019-02-05;183.73
ISIN118;2019-02-06;183.81
ISIN118;2019-02-07;181.37
ISIN118;2019-02-08;177.24
ISIN118;2019-02-11;181.09
ISIN118;2019-02-12;185.45
ISIN118;2019-02-13;185.62
ISIN118;2019-02-14;183.92
ISIN118;2019-02-15;179.3
ISIN118;2019-02-19;180.25
ISIN118;2019-02-20;181.91
ISIN118;2019-02-21;182.28
ISIN118;2019-02-22;180.49
ISIN118;2019-02-25;181.07
ISIN118;2019-02-26;181.71
ISIN118;2019-02-27;181.81
ISIN118;2019-02-28;181.0
ISIN118;2019-03-01;182.8
ISIN118;2019-03-04;181.14
ISIN118;2019-03-05;180.01
ISIN118;2019-03-06;178.18
ISIN118;2019-03-07;172.86
ISIN118;2019-03-08;171.78
ISIN118;2019-03-11;176.45
ISIN118;2019-03-12;177.17
ISIN118;2019-03-13;179.53
ISIN118;2019-03-14;179.08
ISIN118;2019-03-15;177.98
ISIN118;2019-03-18;182.4
ISIN118;2019-03-19;181.41
ISIN118;2019-03-20;175.07
ISIN118;2019-03-21;178.99
ISIN118;2019-03-22;173.99
ISIN118;2019-03-25;172.07
ISIN118;2019-03-26;175.15
ISIN118;2019-03-27;176.09
ISIN118;2019-03-28;177.9
ISIN118;2019-03-29;181.41
ISIN118;2019-04-01;186.45
ISIN118;2019-04-02;184.03
ISIN118;2019-04-03;185.19
ISIN118;2019-04-04;187.67
ISIN118;2019-04-05;189.9
ISIN118;2019-04-08;191.38
ISIN118;2019-04-09;189.95
ISIN118;2019-04-10;191.0
ISIN118;2019-04-11;191.87
ISIN118;2019-04-12;196.95
ISIN118;2019-04-15;196.18
ISIN118;2019-04-16;197.23
ISIN118;2019-04-17;198.06
ISIN118;2019-04-18;198.15
ISIN118;2019-04-22;195.98
ISIN118;2019-04-23;195.13
ISIN118;2019-04-24;197.86
ISIN118;2019-04-25;188.87
ISIN118;2019-04-26;184.04
ISIN118;2019-04-29;186.63
ISIN118;2019-04-30;189.46
ISIN118;2019-05-01;185.62
ISIN118;2019-05-02;187.04
ISIN118;2019-05-03;188.06
ISIN118;2019-05-06;185.6
ISIN118;2019-05-07;180.66
ISIN118;2019-05-08;179.43
ISIN118;2019-05-09;179.56
ISIN118;2019-05-10;178.0
ISIN118;2019-05-13;172.3
ISIN118;2019-05-14;171.86
ISIN118;2019-05-15;172.54
ISIN118;2019-05-16;175.77
ISIN118;2019-05-17;169.92
ISIN118;2019-05-20;168.21
ISIN118;2019-05-21;167.99
ISIN118;2019-05-22;162.0
ISIN118;2019-05-23;160.59
ISIN118;2019-05-24;159.93
ISIN118;2019-05-28;158.45
ISIN118;2019-05-29;159.57
ISIN118;2019-05-30;158.01
ISIN118;2019-05-31;154.28
ISIN118;2019-06-03;152.34
ISIN118;2019-06-04;159.59
ISIN118;2019-06-05;158.59
ISIN118;2019-06-06;156.85
ISIN118;2019-06-07;158.02
ISIN118;2019-06-10;161.84
ISIN118;2019-06-11;159.44
ISIN118;2019-06-12;161.37
ISIN118;2019-06-13;165.67
ISIN118;2019-06-14;164.55
ISIN118;2019-06-17;163.72
ISIN118;2019-06-18;166.34
ISIN118;2019-06-19;166.56
ISIN118;2019-06-20;168.5
ISIN118;2019-06-21;165.35
ISIN118;2019-06-24;160.9
ISIN118;2019-06-25;155.98
ISIN118;2019-06-26;159.92
ISIN118;2019-06-27;163.31
ISIN118;2019-06-28;164.19
ISIN118;2019-07-01;162.97
ISIN118;2019-07-02;159.79
ISIN118;2019-07-03;161.42
ISIN118;2019-07-05;161.97
ISIN118;2019-07-08;160.82
ISIN118;2019-07-09;159.19
ISIN118;2019-07-10;159.99
ISIN118;2019-07-11;162.6
ISIN118;2019-07-12;167.47
ISIN118;2019-07-15;167.9
ISIN118;2019-07-16;169.79
ISIN118;2019-07-17;165.05
ISIN118;2019-07-18;165.38
ISIN118;2019-07-19;167.13
ISIN118;2019-07-22;169.55
ISIN118;2019-07-23;173.77
ISIN118;2019-07-24;176.01
ISIN118;2019-07-25;175.87
ISIN118;2019-07-26;174.94
ISIN118;2019-07-29;172.6
ISIN118;2019-07-30;172.39
ISIN118;2019-07-31;170.53
ISIN118;2019-08-01;163.31
ISIN118;2019-08-02;163.73
ISIN118;2019-08-05;157.26
ISIN118;2019-08-06;161.19
ISIN118;2019-08-07;160.66
ISIN118;2019-08-08;164.23
ISIN118;2019-08-09;162.13
ISIN118;2019-08-12;158.81
ISIN118;2019-08-13;160.52
ISIN118;2019-08-14;155.06
ISIN118;2019-08-15;152.82
ISIN118;2019-08-16;156.0
ISIN118;2019-08-19;158.31
ISIN118;2019-08-20;155.84
ISIN118;2019-08-21;158.18
ISIN118;2019-08-22;158.1
ISIN118;2019-08-23;151.97
ISIN118;2019-08-26;152.49
ISIN118;2019-08-27;149.53
ISIN118;2019-08-28;153.18
ISIN118;2019-08-29;157.45
ISIN118;2019-08-30;158.61
ISIN118;2019-09-03;155.37
ISIN118;2019-09-04;159.06
ISIN118;2019-09-05;164.38
ISIN118;2019-09-06;161.87
ISIN118;2019-09-09;167.42
ISIN118;2019-09-10;172.26
ISIN118;2019-09-11;173.96
ISIN118;2019-09-12;173.51
ISIN118;2019-09-13;174.1
ISIN118;2019-09-16;173.57
ISIN118;2019-09-17;173.3
ISIN118;2019-09-18;150.91
ISIN118;2019-09-19;152.45
ISIN118;2019-09-20;148.78
ISIN118;2019-09-23;145.67
ISIN118;2019-09-24;143.25
ISIN118;2019-09-25;147.04
ISIN118;2019-09-26;145.16
ISIN118;2019-09-27;144.96
ISIN118;2019-09-30;145.57
ISIN118;2019-10-01;141.64
ISIN118;2019-10-02;140.78
ISIN118;2019-10-03;141.71
ISIN118;2019-10-04;143.0
ISIN118;2019-10-07;142.09
ISIN118;2019-10-08;138.39
ISIN118;2019-10-09;139.25
ISIN118;2019-10-10;141.36
ISIN118;2019-10-11;145.54
ISIN118;2019-10-14;146.78
ISIN118;2019-10-15;149.96
ISIN118;2019-10-16;150.77
ISIN118;2019-10-17;150.7
ISIN118;2019-10-18;149.91
ISIN118;2019-10-21;152.04
ISIN118;2019-10-22;154.63
ISIN118;2019-10-23;155.98
ISIN118;2019-10-24;154.05
ISIN118;2019-10-25;158.09
ISIN118;2019-10-28;158.4
ISIN118;2019-10-29;158.01
ISIN118;2019-10-30;155.84
ISIN118;2019-10-31;152.66
ISIN118;2019-11-01;156.52
ISIN118;2019-11-04;164.84
ISIN118;2019-11-05;164.85
ISIN118;2019-11-06;163.17
ISIN118;2019-11-07;163.92
ISIN118;2019-11-08;163.22
ISIN118;2019-11-11;162.18
ISIN118;2019-11-12;161.22
ISIN118;2019-11-13;156.23
ISIN118;2019-11-14;156.68
ISIN118;2019-11-15;158.33
ISIN118;2019-11-18;157.55
ISIN118;2019-11-19;155.52
ISIN118;2019-11-20;152.27
ISIN118;2019-11-21;152.08
ISIN118;2019-11-22;156.55
ISIN118;2019-11-25;159.54
ISIN118;2019-11-26;161.5
ISIN118;2019-11-27;161.51
ISIN118;2019-11-29;160.05
ISIN118;2019-12-02;158.03
ISIN118;2019-12-03;151.14
ISIN118;2019-12-04;153.87
ISIN118;2019-12-05;153.94
ISIN118;2019-12-06;156.61
ISIN118;2019-12-09;156.51
ISIN118;2019-12-10;157.0
ISIN118;2019-12-11;159.08
ISIN118;2019-12-12;164.89
ISIN118;2019-12-13;165.67
ISIN118;2019-12-16;164.1
ISIN118;2019-12-17;163.23
ISIN118;2019-12-18;146.86
ISIN118;2019-12-19;147.02
ISIN118;2019-12-20;148.12
ISIN118;2019-12-23;151.69
ISIN118;2019-12-24;150.78
ISIN118;2019-12-26;152.49
ISIN118;2019-12-27;152.53
ISIN118;2019-12-30;150.14
ISIN118;2019-12-31;151.21
ISIN118;2020-01-02;155.1
ISIN118;2020-01-03;153.18
ISIN118;2020-01-06;153.3
ISIN118;2020-01-07;154.8
ISIN118;2020-01-08;157.13
ISIN118;2020-01-09;158.05
ISIN118;2020-01-10;156.63
ISIN118;2020-01-13;159.28
ISIN118;2020-01-14;162.13
ISIN118;2020-01-15;159.15
ISIN118;2020-01-16;159.54
ISIN118;2020-01-17;159.98
ISIN118;2020-01-21;157.53
ISIN118;2020-01-22;155.54
ISIN118;2020-01-23;154.88
ISIN118;2020-01-24;154.07
ISIN118;2020-01-27;148.49
ISIN118;2020-01-28;148.4
ISIN118;2020-01-29;148.06
ISIN118;2020-01-30;148.26
ISIN118;2020-01-31;144.64
ISIN118;2020-02-03;143.84
ISIN118;2020-02-04;147.51
ISIN118;2020-02-05;149.95
ISIN118;2020-02-06;148.63
ISIN118;2020-02-07;155.66
ISIN118;2020-02-10;156.78
ISIN118;2020-02-11;158.0
ISIN118;2020-02-12;158.51
ISIN118;2020-02-13;161.47
ISIN118;2020-02-14;158.62
ISIN118;2020-02-18;158.57
ISIN118;2020-02-19;161.14
ISIN118;2020-02-20;164.91
ISIN118;2020-02-21;163.25
ISIN118;2020-02-24;154.85
ISIN118;2020-02-25;145.6
ISIN118;2020-02-26;144.53
ISIN118;2020-02-27;138.76
ISIN118;2020-02-28;141.17
ISIN118;2020-03-02;139.75
ISIN118;2020-03-03;133.09
ISIN118;2020-03-04;136.41
ISIN118;2020-03-05;129.93
ISIN118;2020-03-06;127.68
ISIN118;2020-03-09;115.7
ISIN118;2020-03-10;120.67
ISIN118;2020-03-11;111.01
ISIN118;2020-03-12;97.0
ISIN118;2020-03-13;106.63
ISIN118;2020-03-16;90.49
ISIN118;2020-03-17;94.96
ISIN118;2020-03-18;99.68
ISIN118;2020-03-19;111.68
ISIN118;2020-03-20;111.06
ISIN118;2020-03-23;111.76
ISIN118;2020-03-24;120.04
ISIN118;2020-03-25;118.31
ISIN118;2020-03-26;125.6
ISIN118;2020-03-27;120.58
ISIN118;2020-03-30;124.31
ISIN118;2020-03-31;121.26
ISIN118;2020-04-01;113.48
ISIN118;2020-04-02;116.64
ISIN118;2020-04-03;109.22
ISIN118;2020-04-06;119.02
ISIN118;2020-04-07;115.95
ISIN118;2020-04-08;125.54
ISIN118;2020-04-09;122.29
ISIN118;2020-04-13;123.53
ISIN118;2020-04-14;125.08
ISIN118;2020-04-15;119.9
ISIN118;2020-04-16;119.08
ISIN118;2020-04-17;124.85
ISIN118;2020-04-20;122.64
ISIN118;2020-04-21;120.48
ISIN118;2020-04-22;118.54
ISIN118;2020-04-23;120.88
ISIN118;2020-04-24;123.06
ISIN118;2020-04-27;127.29
ISIN118;2020-04-28;127.74
ISIN118;2020-04-29;129.48
ISIN118;2020-04-30;126.77
ISIN118;2020-05-01;118.2
ISIN118;2020-05-04;115.85
ISIN118;2020-05-05;117.67
ISIN118;2020-05-06;115.12
ISIN118;2020-05-07;116.74
ISIN118;2020-05-08;120.44
ISIN118;2020-05-11;117.56
ISIN118;2020-05-12;113.14
ISIN118;2020-05-13;109.34
ISIN118;2020-05-14;109.11
ISIN118;2020-05-15;107.52
ISIN118;2020-05-18;119.19
ISIN118;2020-05-19;114.79
ISIN118;2020-05-20;117.01
ISIN118;2020-05-21;115.77
ISIN118;2020-05-22;117.0
ISIN118;2020-05-26;124.81
ISIN118;2020-05-27;130.43
ISIN118;2020-05-28;131.15
ISIN118;2020-05-29;130.56
ISIN118;2020-06-01;129.71
ISIN118;2020-06-02;134.2
ISIN118;2020-06-03;138.08
ISIN118;2020-06-04;139.21
ISIN118;2020-06-05;142.21
ISIN118;2020-06-08;149.38
ISIN118;2020-06-09;144.69
ISIN118;2020-06-10;140.4
ISIN118;2020-06-11;128.81
ISIN118;2020-06-12;132.72
ISIN118;2020-06-15;133.68
ISIN118;2020-06-16;135.54
ISIN118;2020-06-17;135.66
ISIN118;2020-06-18;138.39
ISIN118;2020-06-19;137.63
ISIN118;2020-06-22;137.38
ISIN118;2020-06-23;139.07
ISIN118;2020-06-24;135.09
ISIN118;2020-06-25;136.11
ISIN118;2020-06-26;130.08
ISIN118;2020-06-29;134.55
ISIN118;2020-06-30;140.22
ISIN118;2020-07-01;156.66
ISIN118;2020-07-02;155.48
ISIN118;2020-07-06;156.27
